t(s),Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 30: solute,Flux surface 29: solute,Flux surface 28: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 24: solute,Flux surface 25: solute,Flux surface 26: solute,Flux surface 27: solute,Flux surface 21: solute
6302.273768705867,4.679349637468942e+16,6.676679767229972e+18,3.744703461624155e+17,9.80045699629441e+16,1.0202066942938952e+17,1.0312603652474045e+17,7.186952067224524e+16,5.748826537714905e+16,6.834132626878802e+16,5.799900961794294e+16,4.9585666253949096e+16,1.5452011152139016e+16,1.7518559022651084e+16,3.2558031054036132e+16,4.9251935085711386e+20,4.934599934950912e+17,8.032374229764214e+18,4.2351456843726554e+17,1.816591146684299e+17,1.7927738255025526e+17,1.750122851047567e+17,1.384446034042159e+17,1.0952935412125586e+17,1.2809410122081358e+17,1.0988747131064293e+17,9.972086481419954e+16,3.1971940096374724e+16,3.631997750024335e+16,6.658647848909491e+16,4.9251935085711386e+20,-195714241538418.72,-192552134174492.16,-183486889198274.94,-132351282152739.4,-105639657313503.7,-126370330383784.3,-106349597803076.22,-90123913753264.88,-26730457412147.242,-30518340246139.89,-58091618911257.87,-7294348904410.129,-8363483108299.111,-9513027604832.084,-8403038818692.716,38740451981834.31
6366.296506392926,4.700004025926533e+16,6.768995610901481e+18,3.777194302402457e+17,9.891421488515451e+16,1.0297684834331258e+17,1.0406989046861806e+17,7.258072953600896e+16,5.792272407425376e+16,6.8937709365479976e+16,5.8521600130621544e+16,4.992997347115423e+16,1.545269915264115e+16,1.7542955848561976e+16,3.2748580643213264e+16,4.962819766387683e+20,4.956945442010632e+17,8.143805497474804e+18,4.272324341626537e+17,1.8334250566146566e+17,1.8095527691873974e+17,1.7661198111616813e+17,1.3981277557639586e+17,1.1035685775002805e+17,1.2921018789577214e+17,1.1087644137277488e+17,1.0041240751363246e+17,3.1973376326212228e+16,3.637024591133751e+16,6.697551206431165e+16,4.962819766387683e+20,-197599562189874.7,-194451712482439.56,-185283027568532.44,-133738284481050.45,-106502693176865.28,-127544294511398.75,-107370551649081.97,-90818487939467.84,-26732184358619.746,-30568198133929.16,-58467504396763.555,-7499507508981.424,-8597165918345.196,-9770191928425.955,-8632804869378.33,38555756068004.516
6430.959471456856,4.720680428390362e+16,6.862525330291597e+18,3.809831142010089e+17,9.983151868672874e+16,1.0394141199957691e+17,1.0502150452997474e+17,7.329890455153565e+16,5.835689439519711e+16,6.953784575451654e+16,5.904822642140895e+16,5.027052507279748e+16,1.545331788348611e+16,1.7566849608006946e+16,3.293808851938537e+16,5.000707405418339e+20,4.9793259074050995e+17,8.256707367808508e+18,4.309679995830229e+17,1.850400176938299e+17,1.8264784298516618e+17,1.7822479386680134e+17,1.411943119882832e+17,1.1118381642430928e+17,1.3033325550201094e+17,1.1187303080344549e+17,1.0109639076205867e+17,3.197466802968244e+16,3.641947527587634e+16,6.736240757462779e+16,5.000707405418339e+20,-199500610774219.84,-196368172553249.56,-187094501234740.6,-135139091423540.44,-107365551871209.27,-128725882778222.89,-108399556576396.38,-91506006697741.78,-26733739901767.19,-30617034832770.414,-58841490401868.87,-7709233864083.917,-8835986778473.703,-10032809195750.912,-8867528567175.078,38371909481802.09
6496.269066171424,4.7413773308465976e+16,6.957283944619065e+18,3.842611406251621e+17,1.0075654356975016e+17,1.0491443562930496e+17,1.059809367977171e+17,7.402411991820547e+16,5.879066894803191e+16,7.014172741074556e+16,5.957891252131209e+16,5.060720315051243e+16,1.545387338054438e+16,1.7590243398320054e+16,3.3126511838292892e+16,5.038858479377335e+20,5.001739830391502e+17,8.371098125905014e+18,4.34720961963928e+17,1.867517647298373e+17,1.8435521189888368e+17,1.7985082111417043e+17,1.4258935446283445e+17,1.1201002550445669e+17,1.3146328788687131e+17,1.12877284781973e+17,1.017725779795463e+17,3.1975827791337916e+16,3.6467672105062376e+16,6.7747077647778776e+16,5.0388584793773356e+20,-201417505885113.84,-198301666652568.2,-188921435262093.47,-136553851223495.89,-108228020692022.14,-129915081145994.67,-109436661195861.27,-92186218071269.38,-26735138742479.086,-30664856315190.844,-59213488615643.16,-7923599824592.084,-9080023885230.375,-10300959230745.184,-9107284774169.377,38188911435785.45
6562.231756833138,4.7620931980989304e+16,7.053286592278668e+18,3.8755324386336064e+17,1.0168935229235536e+17,1.0589599520826117e+17,1.069482457094463e+17,7.475645068619814e+16,5.922393832076063e+16,7.074934545995942e+16,6.0113682461826504e+16,5.09398918871513e+16,1.5454371245208672e+16,1.7613140475092876e+16,3.3313808253585268e+16,5.077275054092988e+20,5.024185685488748e+17,8.486996207380423e+18,4.384910080082313e+17,1.8847786174436957e+17,1.8607751610084845e+17,1.8149016119594358e+17,1.4399804644113136e+17,1.1283527649169166e+17,1.3260026729890613e+17,1.1388924848517626e+17,1.024407367950275e+17,3.1976867291147052e+16,3.651484323359771e+16,6.8129435943556616e+16,5.077275054092988e+20,-203350366835973.12,-200252348562810.66,-190763955836798.8,-137982713834889.9,-109089882724047.9,-131111873846753.02,-110481914136466.61,-92858875072537.88,-26736394551495.812,-30711668877279.508,-59583411447681.46,-8142677609397.721,-9329355862846.0,-10574722322798.541,-9352148803215.426,38006761260654.2
6628.85407440147,4.7828264745684264e+16,7.150548527578282e+18,3.9085914994073683e+17,1.026300081754284e+17,1.0688616746424832e+17,1.079234900513339e+17,7.549597276620923e+16,5.965659109765271e+16,7.136069016772453e+16,6.0652560268819944e+16,5.126847747977985e+16,1.5454816666318282e+16,1.7635544251612034e+16,3.349993599597367e+16,5.1159592043401465e+20,5.046661923109777e+17,8.60442019473076e+18,4.422778137835644e+17,1.9021842473502826e+17,1.878148893363034e+17,1.8314291302958822e+17,1.4542053300072166e+17,1.1365935706106837e+17,1.3374417436773845e+17,1.1490896707576222e+17,1.0310063889101968e+17,3.197779734997161e+16,3.6560995818508984e+16,6.850939731571906e+16,5.1159592043401465e+20,-205299313660043.53,-202220373598395.72,-192622190279735.16,-139425830941645.95,-109950916885549.3,-132316243362958.11,-111535364034077.36,-93523735549791.55,-26737520018373.566,-30757479139206.223,-59951172190940.93,-8366539816242.333,-9584061776874.129,-10854179238158.623,-9602196431972.41,37825458375131.8
6696.142615145484,4.8035755840333e+16,7.249085117372747e+18,3.941785765712221e+17,1.0357857510938546e+17,1.0788502988454002e+17,1.0890672895797032e+17,7.624276293937464e+16,6.008851387446636e+16,7.1975750927285304e+16,6.1195569956066616e+16,5.1592848067039224e+16,1.5455214441845422e+16,1.7657458297907462e+16,3.368485395223661e+16,5.1549130104730596e+20,5.069166969342599e+17,8.72338881360954e+18,4.4608104477258406e+17,1.919735707344639e+17,1.8956746666752106e+17,1.848091761119663e+17,1.468569608743613e+17,1.1448205109248166e+17,1.348949880821719e+17,1.1593648569004498e+17,1.037520598574115e+17,3.1978627974572364e+16,3.660613733716257e+16,6.8886877973496e+16,5.1549130104730596e+20,-207264467110282.53,-204205898621588.4,-194496267060296.3,-140883355977286.8,-110810897969939.48,-133528170406404.42,-112597059519442.5,-94180562035898.83,-26738526900270.0,-30802294044740.89,-60316685186225.59,-8595259437485.303,-9844221147900.38,-11139411231111.361,-9857503916402.121,37645002294919.375
6764.10404129694,4.824338930131155e+16,7.348911837607175e+18,3.9751123329379354e+17,1.0453511756096565e+17,1.088926607232647e+17,1.0989802191209216e+17,7.69968988673819e+16,6.051959127305847e+16,7.259451624634525e+16,6.1742735518359864e+16,5.191289366763877e+16,1.5455569000254716e+16,1.7678886339449628e+16,3.3868521743619936e+16,5.1941385549655e+20,5.091699226342731e+17,8.843920928991756e+18,4.4990035605868864e+17,1.9374341782270304e+17,1.913353844864411e+17,1.8648905051872106e+17,1.48307478469096e+17,1.1530313870058024e+17,1.3605268576618574e+17,1.1697184942486267e+17,1.0439477906791811e+17,3.197936840195942e+16,3.665027558455385e+16,6.926179564174754e+16,5.1941385549655e+20,-209245948658623.56,-206209082057037.97,-196386315810505.8,-142355444144828.25,-111669596685632.62,-134747633895767.72,-113667049205103.2,-94829121591182.11,-26739426070335.676,-30846120859894.176,-60679865987325.43,-8828909876186.035,-10109913964407.062,-11430500054372.791,-10118148003764.506,37465392644460.945
6832.745081709909,4.845114897055658e+16,7.450044269778872e+18,4.008568217406166e+17,1.0549970058010706e+17,1.0990913900878995e+17,1.1089742874424272e+17,7.775845910278917e+16,6.094970595607969e+16,7.321697373253747e+16,6.2294080924297864e+16,5.2228506137037176e+16,1.5455884421475558e+16,1.7699832255500972e+16,3.405089980315304e+16,5.233637918967466e+20,5.1142570729135155e+17,8.96603554123548e+18,4.537353926579703e+17,1.9552808513964157e+17,1.9311878052731392e+17,1.8818263690355008e+17,1.4977223588574467e+17,1.1612239626485029e+17,1.3721724305244424e+17,1.1801510332387216e+17,1.0502857959338749e+17,3.198002714295485e+16,3.6693418669881576e+16,6.963406971880633e+16,5.233637918967466e+20,-211243880495765.97,-208230083907948.06,-198292467338661.88,-143842252437306.53,-112526779693722.1,-135974610931824.67,-114745381672056.2,-95469185653674.4,-26740227565489.383,-30888967170673.016,-61040631525973.43,-9067564962244.459,-10381220695242.146,-11727527968701.246,-10384205944930.078,37286629135000.39
6902.072532527008,4.8659018492047464e+16,7.552498097340816e+18,4.0421503604463616e+17,1.0647238980691058e+17,1.1093454455105114e+17,1.1190500963236762e+17,7.852752309957325e+16,6.137873864282459e+16,7.384311007739696e+16,6.284963010866861e+16,5.253957914945469e+16,1.5456164457416646e+16,1.7720300077156904e+16,3.423194945137766e+16,5.2734131789772417e+20,5.1368388641992026e+17,9.089751782063573e+18,4.575857900054336e+17,1.9732769289768394e+17,1.9491779387922614e+17,1.898900364973689e+17,1.5125138493880672e+17,1.1693959646183114e+17,1.3838863385296317e+17,1.1906629236308354e+17,1.0565324816629197e+17,3.1980612024824576e+16,3.673557501247812e+16,7.0003621430963704e+16,5.2734131789772417e+20,-213258385530148.84,-210269065770851.75,-200214853643959.9,-145343939658648.66,-113382209645300.83,-137209076770531.86,-115832105455167.34,-96100529911193.78,-26740940633448.656,-30930840880000.793,-61398900275329.1,-9311298968320.117,-10658222301136.95,-12030577751819.107,-10655755505508.451,37108711591917.93
6972.093257852278,4.886698131789042e+16,7.656289102052697e+18,4.075855633913664e+17,1.0745325147858778e+17,1.1196895794887312e+17,1.1292082510132139e+17,7.930417122388558e+16,6.18065681275331e+16,7.447291103862086e+16,6.340940696443423e+16,5.2846008212080616e+16,1.5456412551966866e+16,1.7740293985078108e+16,3.441163297004694e+16,5.3134664037165125e+20,5.1594429321715475e+17,9.215088910475071e+18,4.614511746005653e+17,1.9914236239436406e+17,1.967325649986058e+17,1.9161135110731542e+17,1.527450791767614e+17,1.1775450830185739e+17,1.3956683032653306e+17,1.2012546143563053e+17,1.0626857521015523e+17,3.198113023285501e+16,3.6776753337105224e+16,7.037037398270811e+16,5.3134664037165125e+20,-215289587387253.88,-212326190850972.2,-202153607930403.6,-146860666444670.1,-114235645219336.66,-138451004793294.0,-116927269027991.8,-96722934209970.6,-26741573778771.926,-30971750203936.992,-61754592411188.31,-9560186625131.742,-10941000245518.096,-12339732706460.055,-10932874976661.146,36931639958477.4
7042.8141904308,4.9075020716076e+16,7.761433160293399e+18,4.109680847162923e+17,1.0844235243653221e+17,1.1301246059721037e+17,1.139449360222805e+17,8.008848476506787e+16,6.2233071301759496e+16,7.510636142047192e+16,6.397343533433231e+16,5.314769071799773e+16,1.545663186042925e+16,1.7759818306947078e+16,3.4589913673300016e+16,5.353799651277062e+20,5.1820675863153216e+17,9.342066308597596e+18,4.653311648136518e+17,2.0097221602518227e+17,1.9856323572157523e+17,1.9334668311559987e+17,1.5425347390286048e+17,1.185668971733301e+17,1.4075180284260042e+17,1.2119265533581258e+17,1.0687435494698813e+17,3.1981588350766476e+16,3.6816962668679944e+16,7.073425270169945e+16,5.353799651277062e+20,-217337610408239.28,-214401623977205.9,-204108864621499.97,-148392595285097.72,-115086841163898.23,-139700366473938.64,-118030920786742.27,-97336182515380.69,-26742134807818.664,-31011703667141.457,-62107629969677.36,-9814303136105.037,-11229636504006.02,-12655076667410.883,-11215643184231.521,36755414242927.14
7114.242332335109,4.928311976531394e+16,7.867946239353498e+18,4.143622755456081e+17,1.0943976013338526e+17,1.1406513469439816e+17,1.1497740361209963e+17,8.088054594691307e+16,6.265812318264586e+16,7.574344505206962e+16,6.45417390020518e+16,5.344452604349252e+16,1.5456825268349822e+16,1.777887751465392e+16,3.4766755975858292e+16,5.394414966590341e+20,5.204711113127042e+17,9.470703477503937e+18,4.69225371850285e+17,2.028173772964394e+17,2.0040994927631997e+17,1.950961354782553e+17,1.5577672619637427e+17,1.1937652489794358e+17,1.4194351994113898e+17,1.222679187423304e+17,1.0747038559404669e+17,3.1981992399880904e+16,3.685621232644375e+16,7.109518517756238e+16,5.394414966590341e+20,-219402579649029.3,-216495531617410.84,-206080759374509.5,-149939890545518.44,-115935548343129.7,-140957131341828.62,-119143109033408.83,-97940062939076.95,-26742630872531.777,-31050710097733.164,-62457937000587.2,-10073724190809.67,-11524213573282.318,-12976694008009.025,-11504139497365.797,36580034597756.56
7186.38475565846,4.949126136758686e+16,7.975844393710287e+18,4.177678069738405e+17,1.1044554264018205e+17,1.1512706324930242e+17,1.1601828943256984e+17,8.168043793918685e+16,6.308159694917585e+16,7.638414476351512e+16,6.511434168299996e+16,5.373641569450751e+16,1.5456995409693126e+16,1.7797476221231898e+16,3.4942125457807652e+16,5.435314379250094e+20,5.2273717772419315e+17,9.601020032992074e+18,4.731334008670398e+17,2.0467797083820323e+17,2.022728502952592e+17,1.9685981172371965e+17,1.5731499493433933e+17,1.2018314980075301e+17,1.4314194828839056e+17,1.233512962007419e+17,1.0805646965940829e+17,3.198234787694161e+16,3.6894511917617896e+16,7.1453101393609736e+16,5.435314379250096e+20,-221484620878773.03,-218608081893243.06,-208069429095256.88,-151502718490210.4,-116781513793896.45,-142221266941363.7,-120263881958081.42,-98534367846575.31,-26743068512839.35,-31088778621456.023,-62805439715148.5,-10338525977786.127,-11824814478482.744,-13304669645449.281,-11798443835833.846,36405501267508.11
7259.248603215045,4.9699428244818456e+16,8.085143761298692e+18,4.2118434676774957e+17,1.1145976865355462e+17,1.1619833008836547e+17,1.1706765538957962e+17,8.248824486943986e+16,6.350336398859816e+16,7.70284423596189e+16,6.569126701461866e+16,5.402326350573943e+16,1.5457144684341496e+16,1.7815619177552422e+16,3.5115988925538372e+16,5.4764999017005783e+20,5.250047821121475e+17,9.733035701346646e+18,4.770548522265939e+17,2.0655412241739158e+17,2.041520848270231e+17,1.9863781595125027e+17,1.5886844081384352e+17,1.2098652679919355e+17,1.443470526280426e+17,1.2444283210506685e+17,1.0863241434333547e+17,3.1982659790535628e+16,3.6931871330562904e+16,7.180793385062855e+16,5.4764999017005783e+20,-223583860578144.44,-220739444594869.53,-210075011952622.47,-153081247305408.44,-117624480795586.19,-143492738786833.1,-121393287620307.83,-99118894057072.44,-26743453697699.383,-31125918655332.867,-63150066627409.336,-10608785195725.533,-12131522779962.648,-13639089045425.61,-12098636676452.885,36231814607401.086
7332.841089247195,4.9907602945775384e+16,8.195860559782936e+18,4.2461156058119795e+17,1.1248250750293837e+17,1.1727901986268483e+17,1.1812556373221382e+17,8.33040518351044e+16,6.3923293955351576e+16,7.76763185911662e+16,6.6272538546249336e+16,5.430497589445764e+16,1.5457275274879984e+16,1.7833311268801306e+16,3.528831446844674e+16,5.5179735277843474e+20,5.272737465644271e+17,9.866770315083258e+18,4.8098932287577235e+17,2.0844595895085155e+17,2.0604780034848787e+17,2.0043025282923366e+17,1.604372263748554e+17,1.2178640751544757e+17,1.4555879572770925e+17,1.2554257067852787e+17,1.0919803204949979e+17,3.198293269604002e+16,3.696830072749281e+16,7.215961768192494e+16,5.5179735277843474e+20,-225700425937691.5,-222889791195897.16,-212097647393558.06,-154675647123070.25,-118464188957726.67,-144771510312556.44,-122531373929564.52,-99693443145768.94,-26743791864563.63,-31162139900771.613,-63491748688125.42,-10884579064180.66,-12444422578713.938,-13980038226026.562,-12404799058649.99,36058975104098.31
7407.1695001396665,5.0115767853749864e+16,8.308011082831573e+18,4.280491132613749e+17,1.1351382915786042e+17,1.1836921805492269e+17,1.1919207705174254e+17,8.412794491586798e+16,6.434125484481659e+16,7.832775312357973e+16,6.685817972851717e+16,5.458146216952176e+16,1.5457389162653882e+16,1.7850557510732932e+16,3.5459071511037476e+16,5.559737231631769e+20,5.2954389107598554e+17,1.000224380868073e+19,4.8493640782513555e+17,2.1035360851858768e+17,2.0796014577648563e+17,2.0223722759330416e+17,1.6202151602356586e+17,1.2258254041654787e+17,1.4677713832044976e+17,1.2665055595338718e+17,1.0975314100697026e+17,3.198317072906048e+16,3.7003810536732024e+16,7.250809075890048e+16,5.559737231631769e+20,-227834444855833.9,-225059294867747.3,-214137476157825.94,-156286090045296.4,-119300374330181.61,-146057542817653.66,-123678188624935.92,-100257821855767.33,-26744087957382.207,-31197452336118.227,-63830419410428.64,-11165985332315.398,-12763598521137.129,-14327603760640.582,-12717012588737.264,35886983315246.445
7482.241195141063,5.032390518445471e+16,8.421611696397718e+18,4.3149667022246483e+17,1.1455380423526634e+17,1.1946901098612208e+17,1.2026725828053349e+17,8.496001118638725e+16,6.4757113084087224e+16,7.898272450301418e+16,6.744821390219807e+16,5.485263489440456e+16,1.545748814307078e+16,1.7867363045730978e+16,3.562823086008649e+16,5.6017929668619397e+20,5.318150335340328e+17,1.0139476214301614e+19,4.8889570170407354e+17,2.1227720037706448e+17,2.0988927147935178e+17,2.0405884604433523e+17,1.6362147605638102e+17,1.2337467098638749e+17,1.480020390413927e+17,1.277668317497958e+17,1.1029756600047814e+17,3.1983377637305572e+16,3.703841144457812e+16,7.285329378646528e+16,5.6017929668619397e+20,-229986045936786.44,-227248130493967.44,-216194640292910.22,-157912750169364.7,-120132769540331.25,-147350795406304.8,-124833779253514.39,-100811842623721.58,-26744346462864.902,-31231866208784.72,-64166014986256.984,-11453082287178.484,-13089135802574.754,-14681872780635.93,-13035359443647.797,35715839933215.91
7558.063607092474,5.053199699609724e+16,8.536678834997411e+18,4.3495389885893094e+17,1.1560250400685373e+17,1.2057848582247933e+17,1.2135117069087131e+17,8.580033872930397e+16,6.51707336419686e+16,7.964121011975674e+16,6.804266428657576e+16,5.51184103012442e+16,1.545757384014849e+16,1.7883733138679602e+16,3.5795764746575376e+16,5.644142666056358e+20,5.340869898066424e+17,1.0278487657494632e+19,4.928668003612619e+17,2.142168649725094e+17,2.118353292883783e+17,2.058952145462619e+17,1.6523727468447645e+17,1.2416254193382483e+17,1.492334543592158e+17,1.2889144165368163e+17,1.1083113920291934e+17,3.198355681089727e+16,3.7072114386776936e+16,7.31951703877157e+16,5.644142666056358e+20,-232155358488035.7,-229456474684580.72,-218269283169213.2,-159555803613344.38,-120961103962604.12,-148651224921749.94,-125998193148148.94,-101355324220261.42,-26744571445180.734,-31265392026917.94,-64498474392869.25,-11745948760455.154,-13421120169914.85,-15042932976691.959,-13359922373380.707,35545545748456.19
